time,vehicle_count,avg_speed,speed_std,avg_acceleration,acc_std,avg_co2,avg_fuel,sudden_brake_count,CS,RS,ES,TIS
150,105,10.667674936595544,7.0083003176833065,0.239275852055477,1.826712076984793,3807.9375244275866,1234.4700456635387,9,0.03686759955432633,0.40152581946926935,0.5578128969572435,0.30254865474968434
151,103,10.693069073174422,7.114047674182285,0.2309023851337667,1.905072405224928,3972.2279141136114,1287.7297167673569,12,0.03598966861228628,0.5156917033155629,0.5978855206368636,0.34846903463064244
152,104,10.94372261982077,7.044376481984513,0.3534715185037926,1.9217071216518056,4248.058843122224,1377.1515269421454,11,0.03552379519169206,0.4792220393477102,0.6651649114681359,0.3575256033214307
153,105,10.983338785018056,7.036966980334035,0.1438420949098651,1.8600874156652447,3711.949890480096,1203.3553831027748,12,0.035775598985548725,0.5140233635030389,0.5344007109146434,0.3288374619195241
154,105,11.165678593280196,6.687729865028038,0.1823398082621392,2.0077474026732776,4047.268129294812,1312.0572001477974,12,0.035170637823913824,0.5194995687317951,0.6161890061698655,0.35477482760006374
155,106,11.065045943713162,6.568428435644027,0.0047039409356101,2.1015273786330817,3971.695460456374,1287.5591599474642,17,0.035884057768368276,0.7084104924268326,0.5977560264221041,0.4062035787620283
156,108,10.818759020076858,6.724127740540545,-0.0413786654193947,2.1058405978517416,3803.041256062503,1232.8826756824596,16,0.037506949112639305,0.6714838661579194,0.5566186136802026,0.3834335235964923
157,109,10.681443654678636,6.688040811252109,-0.0380606954892576,2.1408245523836777,3851.587395211062,1248.6206759311165,20,0.03839611018259925,0.8211276571231259,0.5684597233414928,0.43223465821242524
158,109,10.723101436064132,6.7034850480026495,0.041657781385495,2.131596912171182,3923.754265553302,1272.0156561943882,17,0.03824336959028917,0.7095256688542737,0.5860621733869654,0.40397370050848735
159,110,10.711075070555584,6.676973440966174,0.0854563748193096,1.8935534021525944,3519.1360285632054,1140.8484828971082,12,0.03868069879705973,0.5152645027845799,0.48737074098043703,0.316262852648329
160,110,10.53942605144103,6.821551813669117,-0.0442561373402558,1.9720933942053729,3474.8364847991024,1126.4881898689998,15,0.0393243104744165,0.6294370497488254,0.4765656253378677,0.34753052671577456
161,109,10.352234682283814,6.904796612741736,-0.0608356712023295,1.876157521174132,3287.0667283176026,1065.6157257591326,12,0.0396426069576063,0.5146193488989312,0.43076583976001814,0.2994725993807273
162,109,10.15988232178642,6.798794861097426,-0.1923523604973945,1.9848743960900288,3039.923665383954,985.4967554123576,15,0.040404956106376476,0.6299110535108986,0.37048431992655617,0.31628059447378704
163,111,9.802871504426866,6.904383070829342,-0.1739498746246631,2.008209497419096,3239.366853782608,1050.153663242192,18,0.042744678235278895,0.7420362393899934,0.4191314392676959,0.36544817489141834
164,111,9.502842319021925,6.958813637432456,-0.1980413734099335,2.067742406760149,3300.6029473323683,1070.003857534115,20,0.044096785988573715,0.8184172896356189,0.43406749714081266,0.3933841504283589
165,109,9.367857768188136,6.959279632725961,0.1374922664276383,1.9146640531417447,3584.9202636102186,1162.1734134264082,12,0.043842018173684216,0.5160474248183123,0.5034162102324883,0.3233758977847139
166,109,9.596788149404896,7.150319910821931,0.3429546839813557,1.604424937572426,3811.349396619201,1235.578291037746,7,0.04279576322793751,0.3191087700082964,0.5586455005867033,0.2804445864696749
167,108,9.896885867008097,7.26458154247237,0.3254016696259066,1.6977487217868144,3927.961346194156,1273.380621817721,9,0.04106810939065078,0.3967430085374582,0.5870885418111319,0.3115767088608373
168,108,9.784694214934254,7.343353523390568,0.1359827553568572,1.8056820551450847,3539.8983886379656,1147.5786113640702,11,0.041543056160169185,0.4749190654091013,0.49243484504618107,0.3068233956006523
169,107,9.784655387287913,7.198998339592656,0.2916088332491245,1.7585395770008363,3656.377343558578,1185.3403544625703,10,0.04111608778715949,0.43608412284775383,0.5208459124821612,0.3035254457138383
170,109,9.808260344521468,6.941599191518655,0.2031399184681982,1.911997349607239,3547.378257361503,1150.0033161787514,13,0.041868675997295914,0.5530351147374499,0.49425926305214785,0.3309357837357977
171,109,9.775422103087283,6.774507990580242,0.0995598942778798,1.9584678734440872,3552.420172924848,1151.6390588381837,14,0.04201025119535263,0.5918451368056683,0.4954892847034907,0.34300442693088873
172,107,9.6682305084876,6.707355158479504,-0.0298141324917853,2.050209407529232,3479.2436081538085,1127.915652085975,17,0.041614859466942954,0.7065072839315428,0.47764035338479005,0.37189023498167706
173,109,9.503638240902244,6.802127285808,0.0128064573410209,1.965716203542244,3531.445229166972,1144.8398497872167,16,0.04321597266363381,0.6662871303573655,0.4903732982060003,0.36428451763446323
174,109,9.401777154860715,6.95903088218398,0.0152377986007843,1.7359959439310235,3230.6217029598365,1047.318310519089,9,0.04368409393571391,0.3981614675400323,0.4169983157055627,0.26202157254796404
175,109,9.366517926731332,7.042112331534554,0.0947934388141137,1.8646828094282224,3519.9506353180045,1141.112128631269,12,0.043848277518156835,0.5141937909821612,0.4875693546055714,0.31806825468358246
176,109,9.481942631957104,7.092825744040139,0.2964878981485191,1.914569931818925,3991.3902363688617,1293.9429532612592,11,0.04331491625850622,0.4789573453227857,0.6025596871837403,0.34178107625536025
177,110,9.720001374417537,7.271922827295397,0.3242582209327704,1.7092195639416008,3819.197822685806,1238.1228949859976,10,0.042680863802985344,0.43425501180101767,0.5605598920567136,0.3155168166785135
178,108,9.864205894631011,7.460129043906637,0.4372112006422712,1.792395342085494,4211.561450183431,1365.3173038148482,9,0.04120544271210398,0.4002531288311538,0.6562622494536431,0.33343679057028064
179,108,10.22773312946947,7.472170047011917,0.3635272348384586,1.857308382911239,4266.549909707338,1383.1445492857747,10,0.039722782897604204,0.4397471209444226,0.6696748696736989,0.3487157103444781
180,108,10.314574173416563,7.239649767902635,0.0868410439470939,1.9243945821710733,3601.7960771866365,1167.642365267808,14,0.0393826964128508,0.5905814746612306,0.5075321060063008,0.34518715276539974
181,110,10.20690896489887,7.176268390123465,0.0798725037262445,1.9429758247149091,3402.936702166858,1103.1775514447963,12,0.0406271996516764,0.5170974118504518,0.45902790845780267,0.3090884759531469
182,110,10.136639839211398,7.104039005023129,0.0610240468649431,2.0687547711874927,3592.1103895584565,1164.501958502672,16,0.04091249066625618,0.6701084793520107,0.5051695451684111,0.368948403622629
183,110,9.970169020424285,6.953878576288014,-0.0662235630594037,2.08928164204162,3273.444376528213,1061.1986856822646,17,0.041602943767097014,0.7079563398286173,0.4274429918644983,0.35726097701477344
184,111,9.918044131062627,7.030915921124708,0.159175884246507,1.93781045011806,3734.301210502829,1210.6024486863191,13,0.04224538110290196,0.5539924345832121,0.5398527202756997,0.34505169889883436
185,112,10.236681771507255,6.938304269682844,0.4071916059005448,1.8759863882239056,4099.678326439657,1329.0521230897025,11,0.0413273025320906,0.47752641330484175,0.6289733981786635,0.3484808644578878
186,112,10.405045141047324,6.74286672660083,0.1683633695400648,1.7794004720252297,3297.493109783797,1068.995736554398,10,0.04064950275964951,0.43685778228470684,0.4333089710257967,0.27730982709701085
187,112,10.375361043378216,6.795482692282668,0.0912140621704371,1.9728692866863788,3759.7083242990384,1218.8376834017636,15,0.04076754856341464,0.6294658249542655,0.5460496257912006,0.3689616546490057
188,110,10.410200278782968,6.970531672032683,0.143049430111507,1.994464126438069,4022.413072382079,1304.0009244663004,14,0.039821629671811576,0.5931801150408388,0.6101267534586727,0.37692071241857805
189,110,10.35866677754114,7.191711306656261,0.1936741698929609,1.9374352878433263,4148.605913571557,1344.9089681805642,11,0.040023109970372006,0.47980534338072534,0.6409066615541605,0.35222284546861454
190,110,10.322067632960213,7.654521939969387,0.1732747920214411,1.8983853107587036,4260.528438176725,1381.1901991346706,12,0.040167315327157296,0.5154437017924479,0.6682057268951274,0.37116175473713553
191,110,10.675905924661476,7.860736293846221,0.4644200156790148,1.7993198677478943,4710.9780795971,1527.2181658931868,9,0.03881102688739622,0.4005099358674231,0.7780766349477012,0.3691003819994958
192,110,11.069655347658752,7.85505292837353,0.3937494229972765,1.9873056550840709,4602.167070892553,1491.9418137523758,11,0.03739523950743755,0.4816548651867167,0.7515358076678439,0.3849152976593432
193,109,11.230833622504507,8.145603775431805,0.1955656973941718,2.066033528816149,4721.807982672324,1530.7279893819668,14,0.036465362496936646,0.5958343800415561,0.7807180061529386,0.42755186085712305
194,109,11.342924220838672,8.29566803582767,0.2949491404449458,1.80557812453097,4401.035151203292,1426.7419507209345,9,0.03609254830053896,0.4007420332636969,0.7024776126752025,0.3454029131018854
195,109,11.45621097124991,8.048598522290654,0.2315752237990989,1.658256378158668,3540.773612749133,1147.8620625018875,8,0.03572257321722032,0.3581917833696081,0.4926482725076621,0.2695410460500692
196,110,11.13817875395478,8.001223369409583,-0.0317844472490931,1.9912071600487744,3697.532012777001,1198.6805445964776,15,0.037158236362885885,0.6301459141241633,0.5308838411472757,0.3631722211265861
197,109,10.813075824716918,7.902291867841448,-0.1038892191758623,2.020430321191152,3322.211541018688,1077.0078701252537,16,0.037917149453680375,0.6683162903432691,0.4393379263913811,0.34746312480186714
198,110,10.62038324984464,7.637600458888383,-0.0943918855566686,2.184369270156052,3662.920167732376,1187.4587066225229,21,0.0390183858940831,0.8598291710247565,0.5224412972804238,0.4302884948491873
199,110,10.239053946537608,7.416961228866019,-0.2609199893090599,2.073584015792873,2926.0908404594966,948.5939030634726,18,0.04049788100694509,0.7444607572746281,0.34271887574080423,0.3423530423074077
200,111,10.13221660331988,7.369290079030665,-0.0145936139696388,2.035048940611526,3590.2758803532897,1163.9110042790337,17,0.04134436819529575,0.7059450339280899,0.5047227758920508,0.3797380902241605
201,111,10.18978413909699,7.302512907523221,0.1666041912884804,1.9442078056567431,3837.435103641031,1244.0358968091657,13,0.04110806579181971,0.5542296906778454,0.5650083633190124,0.35221464251578527
202,112,10.043080284734105,7.322231940218524,-0.0557236388352336,2.112860092092388,3554.7598939423783,1152.394790924044,16,0.04213225322199798,0.6717441952548043,0.4960594657775833,0.36719399959851545
203,112,9.758715818992249,7.1992107452545,-0.0218672221880008,2.0696716608083308,3688.7628266844863,1195.8379883844177,17,0.043367101385171955,0.7072290725171303,0.5287449634197928,0.3881390513351457
204,112,9.749447506276097,7.194966106047147,0.1874344506646873,1.886099139381032,3686.046761773032,1194.9577122475189,12,0.043408448289495964,0.514988049605941,0.5280825190107634,0.3302845499008097
205,113,9.681567172684606,7.112827852637191,0.0183979629242291,1.8478336903566128,3224.84429427995,1045.4466689496285,12,0.04414471339905877,0.5135689146305544,0.41558936407835684,0.29640536897229686
206,114,9.809186150365145,6.907106267848829,0.2125450055111073,1.825747913350824,3534.754665917352,1145.9126403873172,11,0.04399552254741121,0.4756632396424349,0.4911805025196042,0.3076513316675762
207,115,9.806597473385471,7.008756490947349,0.0827085938930672,1.8653769616548357,3554.9662999958064,1152.464780073804,14,0.044433427553156775,0.5883927124338427,0.4961103776501151,0.34312429804645006
208,112,9.47989817527364,7.279960151519023,-0.1207106776017607,1.9859743890548212,3258.060964185263,1056.2105775929867,16,0.044642927987528426,0.6670384373544538,0.4236905669325145,0.34507587248110183
209,111,9.42153772357273,7.431092731613559,-0.002914558680747,2.0084347215283085,3657.459717679186,1185.6887780682569,15,0.04447659940271007,0.6307848256137588,0.5211094647819826,0.3633589268798064
210,113,9.451679732715297,7.7087931931036335,0.196894889205799,1.7703495131070464,3825.539505173916,1240.177916293735,11,0.04521658680400789,0.4736087019492736,0.5621065611320456,0.3288012136459989
211,114,9.68872832575271,7.890161748353892,0.3199580643770212,1.729057396029782,4039.437743228657,1309.5182951388158,10,0.0445430321109243,0.4349907293234808,0.6142789874019103,0.33259812786198706
212,114,9.878480696182947,7.996111181880879,0.320592775307696,1.5614318090990764,3715.8266152740407,1204.6127422324284,5,0.04368605612117749,0.24334112381549183,0.5353464068719921,0.2510806816547162
213,115,9.98542893047532,7.865164262087735,0.1928480664330938,1.831709547773843,3592.995381267608,1164.793845042725,13,0.0436354206671846,0.5500575140406445,0.5053863256143732,0.33408732016337916
214,113,9.840665307602295,7.846067780264442,0.0735212833483934,1.789563128093176,3344.2955441719937,1084.167793970953,13,0.04342952000077206,0.5484944471021648,0.44472464463586575,0.31533753552171795
215,110,9.49643414372666,7.794046727894461,-0.1388919538160716,2.081277736587812,3336.647035998539,1081.6862094675027,17,0.04368764497090106,0.7076595022778038,0.44285868610564305,0.36263051450339445
216,111,9.361598886343954,7.686248931003067,-0.0492817966284102,2.046016937076552,3444.8333749969674,1116.758183662811,17,0.04476041979027496,0.7063517995035703,0.46924680317969625,0.3705837487210899
217,112,9.295725613476204,7.408444279389483,0.0177124314746067,1.8707945040249585,3035.696512763341,984.1262537342596,13,0.04552357082287306,0.5515070417436128,0.3694532345139093,0.2944975112064058
218,111,9.202975910307323,7.298826062529422,0.1695152542877653,1.8294672215086836,3568.222456218028,1156.7627784177143,13,0.04552761575952628,0.5499743538083659,0.4993438450524617,0.3330065059620588
219,111,9.215165055818428,7.127213044482895,0.1283809240160731,1.7945012091512589,3350.078649827642,1086.0433658602824,11,0.045467816629191804,0.4745044059706579,0.4461353696066113,0.2943790593248575
220,111,9.33275567891162,7.188635033008329,0.191056059513178,1.828049720427112,3699.858957629545,1199.436348796809,11,0.04489817069908784,0.47574860581510064,0.5314516821409582,0.32011935466645275
221,111,9.380975277123952,7.436233205113314,0.1815130800126897,1.850854496037241,3990.807156153086,1293.7536414113542,14,0.04466831084529408,0.5878541237222971,0.6024174129114703,0.3749487853282478
222,112,9.328529630750594,7.509317473999589,0.0313130614581058,1.965211867293369,3506.1859598072588,1136.6493279871154,13,0.04536441575497427,0.5550086596760844,0.48421186166839353,0.3299119227053331
223,112,9.31529795028064,7.673013521798474,0.1024934994273077,1.8414209984528067,3751.641004968355,1216.2212265726114,12,0.045428490019225616,0.5133310897624531,0.5440816790116134,0.33539522663991017
224,113,9.163873013167036,7.653156605240418,-0.068988672066873,1.8585292362503112,3200.3607780870384,1037.5066487128763,14,0.046626865438426,0.5881387536571613,0.40961696320202007,0.3179774612331248
225,112,9.36182308206935,7.605703385985176,0.2301475079000842,1.7404699060071271,3636.130836033573,1178.7749718651205,10,0.0452039164909341,0.43541398038883394,0.5159071743401648,0.3034779130150732
226,112,9.487532668493264,7.586151559787926,0.2490246399828871,1.8376067107702423,3847.011242503107,1247.1355117859985,11,0.04460709040351889,0.47610304198666403,0.5673432314941714,0.33087671820565817
